GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,TARGET,ROT,SIG_MP,SIG_EP,HA_INIT,HA_MID,HA_END
7,18,ADAPTATION,RH,2,12,0,-13,1,1,1.213762353,1.17879448,12.78385166
7,18,ADAPTATION,RH,3,13,0,-12,1,1,5.480740074,0.733306081,9.956731922
7,18,ADAPTATION,RH,4,14,0,-10,1,1,4.430058796,0.88880564,11.37225551
7,18,ADAPTATION,RH,5,15,0,-3,1,1,-0.505650461,1.379734703,-1.258569231
7,18,ADAPTATION,RH,6,16,0,-8,1,1,3.43710315,-0.059840768,4.972224799
7,18,ADAPTATION,RH,7,17,0,-13,1,1,4.190382323,0.959464525,11.13397538
7,18,ADAPTATION,RH,8,18,0,-20,1,1,2.881922335,5.061388253,13.83253949
7,18,ADAPTATION,RH,9,19,0,-11,1,1,3.788768043,4.797827577,11.03075272
7,18,ADAPTATION,RH,10,20,0,-11,1,1,6.185921464,6.82817973,4.402847041
7,18,ADAPTATION,RH,11,21,0,-15,1,1,4.179303561,5.866992515,10.77185905
7,18,ADAPTATION,RH,12,22,0,-8,1,1,7.273901086,4.762864859,9.433879898
7,18,ADAPTATION,RH,13,23,0,-10,1,1,2.197304849,4.579817395,6.480268141
7,18,ADAPTATION,RH,14,24,0,-10,1,1,3.210794696,2.679508905,9.555452595
7,18,ADAPTATION,RH,15,25,0,-14,1,1,3.723664058,4.311047703,13.94582534
7,18,ADAPTATION,RH,16,26,0,-15,1,1,5.309196248,5.394297591,15.91518302
7,18,ADAPTATION,RH,17,27,0,-14,1,1,5.296095362,5.178418883,11.24686184
7,18,ADAPTATION,RH,18,28,0,-16,1,1,6.449644298,2.403261839,18.04311026
7,18,ADAPTATION,RH,19,29,0,-14,1,1,5.876766068,4.495801274,11.08981693
7,18,ADAPTATION,RH,20,30,0,-9,1,1,5.409855947,4.130476731,11.54535813
7,18,ADAPTATION,RH,21,31,0,-21,1,1,6.252883624,7.124163078,13.89839641
7,18,ADAPTATION,RH,22,32,0,-19,1,1,7.62079599,6.42373267,13.48245297
7,18,ADAPTATION,RH,23,33,0,-12,1,1,6.648512004,5.601319715,7.580625167
7,18,ADAPTATION,RH,24,34,0,-11,1,1,1.838200482,4.72345967,5.36862094
7,18,ADAPTATION,RH,25,35,0,-16,1,1,3.428447937,4.899343911,14.79072423
7,18,ADAPTATION,RH,26,36,0,-10,1,1,1.402294294,2.511075673,10.12914161
7,18,ADAPTATION,RH,27,37,0,-7,1,1,9.101659173,9.879540076,7.63947504
7,18,ADAPTATION,RH,28,38,0,-9,1,1,4.728558484,5.300240233,9.001470209
7,18,ADAPTATION,RH,29,39,0,-18,1,1,5.303598846,2.384691451,11.42417889
7,18,ADAPTATION,RH,30,40,0,-15,1,1,1.987051461,6.681994238,15.5213314
7,18,ADAPTATION,RH,31,41,0,-15,1,1,4.056924579,8.677830828,11.34290446
7,18,ADAPTATION,RH,32,42,0,-13,1,1,7.561967172,5.872686236,12.47954557
7,18,ADAPTATION,RH,33,43,0,-15,1,1,3.575797444,7.173914669,14.27501981
7,18,ADAPTATION,RH,34,44,0,-15,1,1,9.287993585,8.004414285,13.61054684
7,18,ADAPTATION,RH,35,45,0,-4,1,1,2.877364223,8.065057269,6.431392984
7,18,ADAPTATION,RH,36,46,0,-13,1,1,3.426745835,10.24650895,11.99832711
7,18,ADAPTATION,RH,37,47,0,-13,1,1,6.824276194,5.063544424,12.73087046
7,18,ADAPTATION,RH,38,48,0,-11,1,1,2.976716013,10.63582324,8.682965809
7,18,ADAPTATION,RH,39,49,0,-19,1,1,1.130493249,11.13812799,13.87385541
7,18,ADAPTATION,RH,40,50,0,-17,1,1,7.126805507,9.394215202,13.90038098
7,18,ADAPTATION,RH,41,51,0,-10,1,1,3.781333315,6.542303823,7.638327809
7,18,ADAPTATION,RH,42,52,0,-11,1,1,5.222472003,6.024280031,11.23820051
7,18,ADAPTATION,RH,43,53,0,-17,1,1,5.310117809,7.559016365,14.19927286
7,18,ADAPTATION,RH,44,54,0,-7,1,1,8.808286445,7.738094439,7.804850266
7,18,ADAPTATION,RH,45,55,0,-12,1,1,6.685012599,9.249631529,12.04891664
7,18,ADAPTATION,RH,46,56,0,-11,1,1,6.539664989,10.60772789,11.61335581
7,18,ADAPTATION,RH,47,57,0,-12,1,1,6.839209648,10.72809308,11.43507048
7,18,ADAPTATION,RH,48,58,0,-14,1,1,2.413168196,10.90121882,12.37166812
7,18,ADAPTATION,RH,49,59,0,-19,1,1,5.338862414,8.844307547,15.42832616
7,18,ADAPTATION,RH,50,60,0,-13,1,1,6.738738047,8.70746617,8.711569026
7,18,ADAPTATION,RH,51,61,0,-18,1,1,5.89617268,9.377809184,15.62884366
7,18,ADAPTATION,RH,52,62,0,-13,1,1,5.291379911,10.0297332,11.05758756
7,18,ADAPTATION,RH,53,63,0,-11,1,1,6.967631059,7.183538928,11.38203579
7,18,ADAPTATION,RH,54,64,0,-11,1,1,1.728792733,10.60075847,11.80009646
7,18,ADAPTATION,RH,55,65,0,-18,1,1,2.625568779,9.206510616,14.78013775
7,18,ADAPTATION,RH,56,66,0,-11,1,1,6.395770042,5.817945828,8.330471902
7,18,ADAPTATION,RH,57,67,0,-17,1,1,3.347927727,8.206632653,16.03800056
7,18,ADAPTATION,RH,58,68,0,-11,1,1,5.708946667,9.639533767,10.15812404
7,18,ADAPTATION,RH,59,69,0,-10,1,1,5.978619293,10.4235394,12.62482932
7,18,ADAPTATION,RH,60,70,0,-6,1,1,6.3309141,10.83749119,8.769929292
7,18,ADAPTATION,RH,61,71,0,-20,1,1,7.616779059,10.36725246,17.20502368
7,18,ADAPTATION,RH,62,72,0,-9,1,1,7.235563281,11.24051738,5.789394098
7,18,ADAPTATION,RH,63,73,0,-13,1,1,8.736619411,10.2152233,12.6836412
7,18,ADAPTATION,RH,64,74,0,-12,1,1,6.845573823,8.990325932,10.0914636
7,18,ADAPTATION,RH,65,75,0,-14,1,1,9.376533102,11.98775077,12.09264016
7,18,ADAPTATION,RH,66,76,0,-11,1,1,8.87492364,10.01999626,9.586043669
7,18,ADAPTATION,RH,67,77,0,-13,1,1,7.706945655,9.81045202,10.41630648
7,18,ADAPTATION,RH,68,78,0,-14,1,1,11.18431455,7.699119908,10.3942034
7,18,ADAPTATION,RH,69,79,0,-14,1,1,7.145569122,11.67885589,12.96075448
7,18,ADAPTATION,RH,70,80,0,-10,1,1,8.365200565,8.58855879,9.560699371
7,18,ADAPTATION,RH,71,81,0,-10,1,1,7.641589696,11.89415034,13.08819022
7,18,ADAPTATION,RH,72,82,0,-8,1,1,10.08007059,7.647685197,7.32394337
7,18,ADAPTATION,RH,73,83,0,-11,1,1,4.880362021,10.72597503,9.260845171
7,18,ADAPTATION,RH,74,84,0,-13,1,1,5.710424007,9.510046187,12.69638421
7,18,ADAPTATION,RH,75,85,0,-17,1,1,6.916216132,10.1789882,17.04819868
7,18,ADAPTATION,RH,76,86,0,-11,1,1,7.308072265,7.607450239,13.44720765
7,18,ADAPTATION,RH,77,87,0,-13,1,1,7.231761384,9.33057827,11.33871075
7,18,ADAPTATION,RH,78,88,0,-11,1,1,6.649995515,12.41283716,10.24170467
7,18,ADAPTATION,RH,79,89,0,-9,1,1,5.958985749,15.1513847,9.991910886
7,18,ADAPTATION,RH,80,90,0,-14,1,1,4.641935908,11.97336106,13.09882605
7,18,ADAPTATION,RH,81,91,0,-14,1,1,4.482600231,6.923016355,12.02139086
7,18,ADAPTATION,RH,82,92,0,-13,1,1,9.317188755,9.736106614,13.74646586
7,18,ADAPTATION,RH,83,93,0,-11,1,1,3.600370649,11.54928919,11.17458459
7,18,ADAPTATION,RH,84,94,0,-4,1,1,8.429643054,9.378696307,7.307679213
7,18,ADAPTATION,RH,85,95,0,-15,1,1,7.980824622,14.92149474,13.53261865
7,18,ADAPTATION,RH,86,96,0,-7,1,1,8.79818773,10.72012192,9.459507281
7,18,ADAPTATION,RH,87,97,0,-13,1,1,5.756163005,13.45275638,13.91276847
7,18,ADAPTATION,RH,88,98,0,-8,1,1,8.410298341,11.49495692,8.23089235
7,18,ADAPTATION,RH,89,99,0,-12,1,1,7.972569783,11.11043736,9.11959927
7,18,ADAPTATION,RH,90,100,0,-14,1,1,9.632533058,14.67231142,14.14630217
7,18,ADAPTATION,RH,91,101,0,-13,1,1,6.803503634,8.637752883,12.37055448
7,18,ADAPTATION,RH,92,102,0,-8,1,1,11.76188916,10.08941631,11.15093305
7,18,ADAPTATION,RH,93,103,0,-7,1,1,10.20803145,7.98223683,7.522262161
7,18,ADAPTATION,RH,94,104,0,-8,1,1,8.468175541,11.71615407,9.567434722
7,18,ADAPTATION,RH,95,105,0,-14,1,1,8.177661938,12.06156262,13.17592414
7,18,ADAPTATION,RH,96,106,0,-17,1,1,6.253916516,12.30584731,14.39981487
7,18,ADAPTATION,RH,97,107,0,-10,1,1,9.389360519,13.40284576,10.27076103
7,18,ADAPTATION,RH,98,108,0,-10,1,1,9.290889528,8.737369512,11.24775692
7,18,ADAPTATION,RH,99,109,0,-22,1,1,9.928589561,14.21150454,18.79834398
7,18,ADAPTATION,RH,100,110,0,-12,1,1,8.214612125,7.69487329,10.80082243
7,18,ADAPTATION,RH,101,111,0,-4,1,1,10.09093805,12.50947214,7.157289417
7,18,ADAPTATION,RH,102,112,0,-13,1,1,7.084184136,7.594622182,10.8056242
7,18,ADAPTATION,RH,103,113,0,-15,1,1,5.201719206,13.11605842,11.36556751
7,18,ADAPTATION,RH,104,114,0,-16,1,1,6.312337836,12.02736797,15.10501855
7,18,ADAPTATION,RH,105,115,0,-19,1,1,11.33321896,13.9772488,14.81363817
7,18,ADAPTATION,RH,106,116,0,-14,1,1,9.691220047,12.96172626,10.34645235
7,18,ADAPTATION,RH,107,117,0,-11,1,1,5.926398087,14.21746916,11.36818646
7,18,ADAPTATION,RH,108,118,0,-16,1,1,7.953945113,10.48561375,16.02881236
7,18,ADAPTATION,RH,109,119,0,-11,1,1,9.146693636,8.531406136,9.996900473
7,18,ADAPTATION,RH,110,120,0,-9,1,1,7.957773166,7.733089602,10.55635383
7,18,ADAPTATION,RH,111,121,0,-14,1,1,11.66604625,15.83557164,10.7362419
7,18,ADAPTATION,RH,112,122,0,-10,1,1,8.441500364,14.07847683,10.45673405
7,18,ADAPTATION,RH,113,123,0,-10,1,1,7.926421795,13.37132891,8.141496191
7,18,ADAPTATION,RH,114,124,0,-12,1,1,7.470286236,12.93098305,10.08196568
7,18,ADAPTATION,RH,115,125,0,-4,1,1,7.731951671,9.952225563,4.136682045
7,18,ADAPTATION,RH,116,126,0,-17,1,1,8.401750632,12.21845756,11.13934143
7,18,ADAPTATION,RH,117,127,0,-11,1,1,4.567569233,11.44380343,12.69310745
7,18,ADAPTATION,RH,118,128,0,-16,1,1,10.40868673,12.91981589,11.51516257
7,18,ADAPTATION,RH,119,129,0,-15,1,1,8.364760783,10.91061335,14.20032019
7,18,ADAPTATION,RH,120,130,0,-10,1,1,12.01047638,17.01697187,11.1689746
7,18,ADAPTATION,RH,121,131,0,-8,1,1,11.01054258,9.614036499,7.191225726
7,18,ADAPTATION,RH,122,132,0,-11,1,1,6.438578785,13.70467728,11.21211679
7,18,ADAPTATION,RH,123,133,0,-7,1,1,9.910863803,13.48335154,12.62192395
7,18,ADAPTATION,RH,124,134,0,-16,1,1,6.665734159,11.63731217,17.08014271
7,18,ADAPTATION,RH,125,135,0,-11,1,1,6.753217919,18.3532115,10.44382992
7,18,ADAPTATION,RH,126,136,0,-14,1,1,8.130933478,11.3881152,12.1195189
7,18,ADAPTATION,RH,127,137,0,-15,1,1,5.940122143,12.03469208,13.76542086
7,18,ADAPTATION,RH,128,138,0,-23,1,1,6.611824403,16.69305519,18.41328986
7,18,ADAPTATION,RH,129,139,0,-9,1,1,9.210522755,15.74101837,10.85425144
7,18,ADAPTATION,RH,130,140,0,-5,1,1,6.34079066,9.402726493,6.127748035
7,18,ADAPTATION,RH,131,141,0,-10,1,1,5.780750714,14.64443569,5.653586301
7,18,ADAPTATION,RH,132,142,0,-6,1,1,11.81044896,13.29249524,10.33602085
7,18,ADAPTATION,RH,133,143,0,-12,1,1,11.07392758,13.55750178,12.48962615
7,18,ADAPTATION,RH,134,144,0,-17,1,1,11.28399937,11.38218454,17.58936757
7,18,ADAPTATION,RH,135,145,0,-15,1,1,10.09116436,9.893503973,13.85403166
7,18,ADAPTATION,RH,136,146,0,-15,1,1,8.914054742,9.822526576,13.33606975
7,18,ADAPTATION,RH,137,147,0,-8,1,1,11.71630726,10.23657009,7.987129495
7,18,ADAPTATION,RH,138,148,0,-14,1,1,12.43539964,11.40243753,8.856981858
7,18,ADAPTATION,RH,139,149,0,-12,1,1,8.080363248,10.28491591,13.27900015
7,18,ADAPTATION,RH,140,150,0,-17,1,1,13.19492938,14.68849474,20.70228561
7,18,ADAPTATION,RH,141,151,0,-13,1,1,5.821782922,13.19437692,13.11585293
7,18,ADAPTATION,RH,142,152,0,-19,1,1,5.983146687,13.17817143,18.58000956
7,18,ADAPTATION,RH,143,153,0,-15,1,1,8.022080793,10.3194496,16.79887735
7,18,ADAPTATION,RH,144,154,0,-9,1,1,8.166319094,14.24335733,10.55952148
7,18,ADAPTATION,RH,145,155,0,-5,1,1,10.2504174,7.789533965,9.088867607
7,18,ADAPTATION,RH,146,156,0,-10,1,1,10.68075027,11.55247405,13.42889217
7,18,ADAPTATION,RH,147,157,0,-12,1,1,7.846867306,14.05716997,9.980657313
7,18,ADAPTATION,RH,148,158,0,-8,1,1,11.18808631,16.89781074,10.36328008
7,18,ADAPTATION,RH,149,159,0,-9,1,1,10.70030938,12.09081313,12.27318798
7,18,ADAPTATION,RH,150,160,0,-22,1,1,6.415148649,14.68398944,19.84720084
7,18,ADAPTATION,RH,151,161,0,-19,1,1,10.51207479,17.46662577,18.14457616
7,18,ADAPTATION,RH,152,162,0,-15,1,1,11.5137767,11.74920704,16.25803519
7,18,ADAPTATION,RH,153,163,0,-15,1,1,7.34090064,11.62265694,16.79634261
7,18,ADAPTATION,RH,154,164,0,-18,1,1,8.288797331,17.68048934,16.99962593
7,18,ADAPTATION,RH,155,165,0,-15,1,1,11.41080688,13.31425541,15.67912014
7,18,ADAPTATION,RH,156,166,0,-16,1,1,13.82282149,15.3857608,11.97032762
7,18,ADAPTATION,RH,157,167,0,-8,1,1,8.755048927,13.7458517,10.4806518
7,18,ADAPTATION,RH,158,168,0,-14,1,1,8.818237,14.6548911,10.65869504
7,18,ADAPTATION,RH,159,169,0,-17,1,1,10.54296926,14.49670405,16.642606
7,18,ADAPTATION,RH,160,170,0,-14,1,1,8.986689935,14.0808272,13.89660129
7,18,ADAPTATION,RH,161,171,0,-15,1,1,7.798407437,7.649838695,13.40718664
7,18,ADAPTATION,RH,162,172,0,-11,1,1,7.03846446,12.1937795,12.24789827
7,18,ADAPTATION,RH,163,173,0,-13,1,1,6.235295813,12.37495651,14.89926157
7,18,ADAPTATION,RH,164,174,0,-18,1,1,13.32058431,11.54363532,17.23604543
7,18,ADAPTATION,RH,165,175,0,-10,1,1,10.4127993,11.77330049,9.625857811
7,18,ADAPTATION,RH,166,176,0,-13,1,1,10.23497121,12.33744253,10.74235905
7,18,ADAPTATION,RH,167,177,0,-14,1,1,10.2965396,10.97122863,14.6165865
7,18,ADAPTATION,RH,168,178,0,-15,1,1,8.047214166,13.49451466,12.1761878
7,18,ADAPTATION,RH,169,179,0,-9,1,1,10.72448772,11.84531251,8.29895035
7,18,ADAPTATION,RH,170,180,0,-12,1,1,12.05579252,11.93056798,12.43074459
7,18,ADAPTATION,RH,171,181,0,-18,1,1,6.431818191,10.21206046,13.09455032
7,18,ADAPTATION,RH,172,182,0,-3,1,1,10.43041902,15.25842887,5.318843572
7,18,ADAPTATION,RH,173,183,0,-13,1,1,10.05214445,9.830635157,9.359245933
7,18,ADAPTATION,RH,174,184,0,-11,1,1,10.340135,15.14296729,15.19281094
7,18,ADAPTATION,RH,175,185,0,-11,1,1,9.732608637,13.56716102,11.96763681
7,18,ADAPTATION,RH,176,186,0,-17,1,1,10.56319509,14.86613514,16.62083071
7,18,ADAPTATION,RH,177,187,0,-7,1,1,7.577054468,12.31714358,8.815297996
7,18,ADAPTATION,RH,178,188,0,-11,1,1,10.80136586,14.71762533,14.44640638
7,18,ADAPTATION,RH,179,189,0,-11,1,1,10.20745251,15.54642295,11.75368593
7,18,ADAPTATION,RH,180,190,0,-7,1,1,9.120570346,14.13982849,11.04612879
7,18,ADAPTATION,RH,181,191,0,-11,1,1,10.82726656,14.03972178,13.35986888
7,18,ADAPTATION,RH,182,192,0,-19,1,1,8.804082732,13.79543014,13.58566429
7,18,ADAPTATION,RH,183,193,0,-12,1,1,8.933796038,13.49244351,12.15512471
7,18,ADAPTATION,RH,184,194,0,-7,1,1,10.80381515,14.10761168,7.408456302
7,18,ADAPTATION,RH,185,195,0,-7,1,1,9.043319113,13.08581917,12.06946387
7,18,ADAPTATION,RH,186,196,0,-11,1,1,6.827562198,10.36301257,9.117341781
7,18,ADAPTATION,RH,187,197,0,-19,1,1,6.735976459,15.98230975,18.65416074
7,18,ADAPTATION,RH,188,198,0,-8,1,1,8.385501699,12.58935393,8.574627707
7,18,ADAPTATION,RH,189,199,0,-12,1,1,13.71020461,13.69548131,10.61566533
7,18,ADAPTATION,RH,190,200,0,-11,1,1,14.58413713,13.58649315,12.08801051
7,18,ADAPTATION,RH,191,201,0,-7,1,1,9.871160178,15.20975732,5.885290117
7,18,ADAPTATION,RH,192,202,0,-10,1,1,6.90954205,16.96446256,9.478671082
7,18,ADAPTATION,RH,193,203,0,-27,1,1,10.04506971,9.610793771,26.95778046
7,18,ADAPTATION,RH,194,204,0,-19,1,1,11.4299526,14.58034089,16.73249806
7,18,ADAPTATION,RH,195,205,0,-15,1,1,15.2115986,13.21307214,13.85027022
7,18,ADAPTATION,RH,196,206,0,-17,1,1,13.53129551,11.30499754,15.15342725
7,18,ADAPTATION,RH,197,207,0,-11,1,1,9.293036219,13.34974886,14.43152728
7,18,ADAPTATION,RH,198,208,0,-11,1,1,7.713621588,13.76755428,15.90249149
7,18,ADAPTATION,RH,199,209,0,-15,1,1,9.137798373,18.57310584,12.57707991
7,18,ADAPTATION,RH,200,210,0,-7,1,1,7.873551986,11.20238696,7.693300903
7,19,ADAPTATION,RH,1,11,0,-11,1,1,3.301203729,4.200055114,12.953119
7,19,ADAPTATION,RH,2,12,0,-13,1,1,0.540195273,1.473560806,9.433759805
7,19,ADAPTATION,RH,3,13,0,-12,1,1,1.517151293,3.788654978,5.898839075
7,19,ADAPTATION,RH,4,14,0,-10,1,1,0.494818494,1.802847525,8.884414205
7,19,ADAPTATION,RH,5,15,0,-3,1,1,3.865733982,0.995024987,1.218379497
7,19,ADAPTATION,RH,6,16,0,-8,1,1,0.957943678,4.792692576,2.664535421
7,19,ADAPTATION,RH,7,17,0,-13,1,1,4.481590556,5.373092349,10.96179091
7,19,ADAPTATION,RH,8,18,0,-20,1,1,1.234449408,5.93359777,17.08113031
7,19,ADAPTATION,RH,9,19,0,-11,1,1,3.968648161,3.882270569,7.28373938
7,19,ADAPTATION,RH,10,20,0,-11,1,1,2.609310139,6.582921257,5.889331089
7,19,ADAPTATION,RH,11,21,0,-15,1,1,5.208920453,4.424512271,8.262144419
7,19,ADAPTATION,RH,12,22,0,-8,1,1,2.41344374,7.665829431,9.897254872
7,19,ADAPTATION,RH,13,23,0,-10,1,1,2.560404721,5.513468225,10.07222588
7,19,ADAPTATION,RH,14,24,0,-10,1,1,2.125902087,4.90824669,10.80002603
7,19,ADAPTATION,RH,15,25,0,-14,1,1,3.992354017,2.195461666,9.759737409
7,19,ADAPTATION,RH,16,26,0,-15,1,1,3.364874973,10.33289267,14.16742716
7,19,ADAPTATION,RH,17,27,0,-14,1,1,3.36099499,7.336110288,9.650853312
7,19,ADAPTATION,RH,18,28,0,-16,1,1,6.439291384,5.215770374,11.42419397
7,19,ADAPTATION,RH,19,29,0,-14,1,1,7.256677893,6.593857871,11.41803277
7,19,ADAPTATION,RH,20,30,0,-9,1,1,4.061179163,5.688250558,8.159957749
7,19,ADAPTATION,RH,21,31,0,-21,1,1,8.678789995,5.199939587,15.24501409
7,19,ADAPTATION,RH,22,32,0,-19,1,1,6.634919953,4.936360918,16.79182778
7,19,ADAPTATION,RH,23,33,0,-12,1,1,8.483149523,3.584516125,10.7446744
7,19,ADAPTATION,RH,24,34,0,-11,1,1,3.09052266,9.564365911,10.038202
7,19,ADAPTATION,RH,25,35,0,-16,1,1,4.173315631,8.66444914,17.23663762
7,19,ADAPTATION,RH,26,36,0,-10,1,1,7.129519401,6.650149782,6.276078798
7,19,ADAPTATION,RH,27,37,0,-7,1,1,6.666176173,6.379778609,8.422555787
7,19,ADAPTATION,RH,28,38,0,-9,1,1,8.097974748,9.260208197,8.861484238
7,19,ADAPTATION,RH,29,39,0,-18,1,1,6.153781059,3.654551658,13.8621363
7,19,ADAPTATION,RH,30,40,0,-15,1,1,6.264634942,1.736556486,11.26536911
7,19,ADAPTATION,RH,31,41,0,-15,1,1,4.96514897,5.825095438,9.493889826
7,19,ADAPTATION,RH,32,42,0,-13,1,1,4.569718247,5.710992327,9.34229335
7,19,ADAPTATION,RH,33,43,0,-15,1,1,7.019279045,10.53624063,9.05482239
7,19,ADAPTATION,RH,34,44,0,-15,1,1,6.164958189,6.107968578,12.61015923
7,19,ADAPTATION,RH,35,45,0,-4,1,1,5.77727236,4.472869557,5.540540657
7,19,ADAPTATION,RH,36,46,0,-13,1,1,6.910511739,4.929272703,12.34917196
7,19,ADAPTATION,RH,37,47,0,-13,1,1,4.460388226,7.080442688,10.37721871
7,19,ADAPTATION,RH,38,48,0,-11,1,1,4.004889651,9.544086787,9.877247894
7,19,ADAPTATION,RH,39,49,0,-19,1,1,7.397654868,3.079294084,15.5545944
7,19,ADAPTATION,RH,40,50,0,-17,1,1,6.697499998,7.257178077,16.73073737
7,19,ADAPTATION,RH,41,51,0,-10,1,1,2.662204633,6.843628533,9.185030846
7,19,ADAPTATION,RH,42,52,0,-11,1,1,4.739656921,10.78605088,9.991768741
7,19,ADAPTATION,RH,43,53,0,-17,1,1,2.279031387,12.66879465,15.40273907
7,19,ADAPTATION,RH,44,54,0,-7,1,1,7.700113464,9.682854105,8.104197604
7,19,ADAPTATION,RH,45,55,0,-12,1,1,7.311933973,10.14727015,4.279343381
7,19,ADAPTATION,RH,46,56,0,-11,1,1,6.732445191,7.461485074,6.759228056
7,19,ADAPTATION,RH,47,57,0,-12,1,1,7.44221103,6.751777558,11.2065209
7,19,ADAPTATION,RH,48,58,0,-14,1,1,5.184294048,8.69922206,14.62595191
7,19,ADAPTATION,RH,49,59,0,-19,1,1,5.613742183,10.44683908,15.05691496
7,19,ADAPTATION,RH,50,60,0,-13,1,1,6.707378545,13.43169825,12.48636531
7,19,ADAPTATION,RH,51,61,0,-18,1,1,8.795179247,9.604571135,12.80569946
7,19,ADAPTATION,RH,52,62,0,-13,1,1,7.794172173,7.171763696,7.535851696
7,19,ADAPTATION,RH,53,63,0,-11,1,1,6.62872069,7.24306326,10.74836785
7,19,ADAPTATION,RH,54,64,0,-11,1,1,9.023606691,7.006298463,12.1677777
7,19,ADAPTATION,RH,55,65,0,-18,1,1,6.728689461,10.59924444,14.46290901
7,19,ADAPTATION,RH,56,66,0,-11,1,1,5.677453541,10.13507267,10.17146829
7,19,ADAPTATION,RH,57,67,0,-17,1,1,8.716751666,9.725343533,14.18869221
7,19,ADAPTATION,RH,58,68,0,-11,1,1,7.571814989,10.44970747,11.31813474
7,19,ADAPTATION,RH,59,69,0,-10,1,1,4.78087966,9.356502715,10.55498253
7,19,ADAPTATION,RH,60,70,0,-6,1,1,4.832673795,8.52293275,4.861292772
7,19,ADAPTATION,RH,61,71,0,-20,1,1,5.593242692,10.53102642,23.06148179
7,19,ADAPTATION,RH,62,72,0,-9,1,1,8.901867244,10.88289037,8.807447007
7,19,ADAPTATION,RH,63,73,0,-13,1,1,8.33552916,7.705105546,11.18376396
7,19,ADAPTATION,RH,64,74,0,-12,1,1,7.278481001,5.161400113,9.573934228
7,19,ADAPTATION,RH,65,75,0,-14,1,1,6.845894637,8.555591868,14.54775747
7,19,ADAPTATION,RH,66,76,0,-11,1,1,7.62459729,7.604398522,10.58332713
7,19,ADAPTATION,RH,67,77,0,-13,1,1,9.974983357,8.169223087,12.30530915
7,19,ADAPTATION,RH,68,78,0,-14,1,1,8.814974617,11.97409505,16.37355928
7,19,ADAPTATION,RH,69,79,0,-14,1,1,6.270345014,8.55350654,12.34097934
7,19,ADAPTATION,RH,70,80,0,-10,1,1,7.008837315,9.898400328,8.129355621
7,19,ADAPTATION,RH,71,81,0,-10,1,1,8.480815442,15.91303719,8.870999514
7,19,ADAPTATION,RH,72,82,0,-8,1,1,6.686817923,10.26309908,6.01887167
7,19,ADAPTATION,RH,73,83,0,-11,1,1,9.727222267,8.274884582,7.383743605
7,19,ADAPTATION,RH,74,84,0,-13,1,1,8.212509367,10.74958164,13.93922365
7,19,ADAPTATION,RH,75,85,0,-17,1,1,10.41041425,7.474201951,17.86505168
7,19,ADAPTATION,RH,76,86,0,-11,1,1,7.095625411,8.881602476,11.54752864
7,19,ADAPTATION,RH,77,87,0,-13,1,1,6.797284478,9.358059115,16.0817259
7,19,ADAPTATION,RH,78,88,0,-11,1,1,11.63315541,10.519078,7.722570046
7,19,ADAPTATION,RH,79,89,0,-9,1,1,4.516409864,12.95449626,6.696988819
7,19,ADAPTATION,RH,80,90,0,-14,1,1,6.196084953,10.8981907,14.9403205
7,19,ADAPTATION,RH,81,91,0,-14,1,1,9.398209476,10.23814387,17.04243326
7,19,ADAPTATION,RH,82,92,0,-13,1,1,10.3542745,11.12797497,12.71256994
7,19,ADAPTATION,RH,83,93,0,-11,1,1,5.442399936,8.312903789,11.2698721
7,19,ADAPTATION,RH,84,94,0,-4,1,1,9.450608576,11.57876305,8.011076483
7,19,ADAPTATION,RH,85,95,0,-15,1,1,9.454503216,9.542459969,14.90906677
7,19,ADAPTATION,RH,86,96,0,-7,1,1,10.53298073,11.82329504,7.077507835
7,19,ADAPTATION,RH,87,97,0,-13,1,1,9.447706273,10.17091639,11.22621697
7,19,ADAPTATION,RH,88,98,0,-8,1,1,8.644488912,9.107145856,9.577833593
7,19,ADAPTATION,RH,89,99,0,-12,1,1,6.343063792,7.517947155,10.69827694
7,19,ADAPTATION,RH,90,100,0,-14,1,1,10.59311267,11.32525285,10.41850972
7,19,ADAPTATION,RH,91,101,0,-13,1,1,9.490519269,11.97273276,12.86367622
7,19,ADAPTATION,RH,92,102,0,-8,1,1,6.18742014,9.923719281,9.776777239
7,19,ADAPTATION,RH,93,103,0,-7,1,1,9.355109564,8.39286257,9.200474618
7,19,ADAPTATION,RH,94,104,0,-8,1,1,6.616274951,8.828058466,11.40924515
7,19,ADAPTATION,RH,95,105,0,-14,1,1,5.474470451,13.26209287,12.74690265
7,19,ADAPTATION,RH,96,106,0,-17,1,1,7.274080026,9.759875204,16.64057765
7,19,ADAPTATION,RH,97,107,0,-10,1,1,8.273850796,11.84333276,8.249514052
7,19,ADAPTATION,RH,98,108,0,-10,1,1,10.56600505,11.28266191,15.6663984
7,19,ADAPTATION,RH,99,109,0,-22,1,1,7.784522255,13.3451835,20.30313802
7,19,ADAPTATION,RH,100,110,0,-12,1,1,8.49454493,10.28556987,10.88453704
7,19,ADAPTATION,RH,101,111,0,-4,1,1,8.973199045,11.46509081,4.777151465
7,19,ADAPTATION,RH,102,112,0,-13,1,1,5.964691905,14.92996304,13.99417262
7,19,ADAPTATION,RH,103,113,0,-15,1,1,7.734973717,12.97476874,12.30420174
